page,transdate,team,transaction
/players/demarcus-christmas-chrisde02,08/31/2019,Seattle (NFL),Placed on the Physically Unable to Perform List (Back)
/players/demarcus-christmas-chrisde02,05/14/2019,Seattle (NFL),Signed
/players/deshaun-davis-davisde09,07/28/2021,Saskatchewan (CFL),Released
/players/deshaun-davis-davisde09,01/04/2021,Saskatchewan (CFL),Signed
/players/deshaun-davis-davisde09,08/27/2020,Saskatchewan (CFL),Placed on Opt-Out List
/players/deshaun-davis-davisde09,05/06/2020,Saskatchewan (CFL),Signed
/players/deshaun-davis-davisde09,12/31/2019,Philadelphia (NFL),Released from the Practice Squad
/players/deshaun-davis-davisde09,12/18/2019,Philadelphia (NFL),Signed to the Practice Squad
/players/deshaun-davis-davisde09,09/05/2019,Jacksonville (NFL),Released from the Practice Squad
/players/deshaun-davis-davisde09,09/02/2019,Jacksonville (NFL),Signed to the Practice Squad
/players/deshaun-davis-davisde09,08/31/2019,Cincinnati (NFL),Waived
/players/deshaun-davis-davisde09,05/15/2019,Cincinnati (NFL),Signed
/players/rodney-anderson-anderro06,08/17/2020,Cincinnati (NFL),Waived
/players/rodney-anderson-anderro06,08/31/2019,Cincinnati (NFL),Placed on Injured Reserve (Knee)
/players/rodney-anderson-anderro06,05/10/2019,Cincinnati (NFL),Signed
/players/dennis-daley-daleyde01,12/29/2021,Carolina (NFL),Activated from the Reserve/COVID-19 List
/players/dennis-daley-daleyde01,12/23/2021,Carolina (NFL),Placed on COVID-19 List
/players/dennis-daley-daleyde01,12/22/2020,Carolina (NFL),Placed on Injured Reserve (Concussion)
/players/dennis-daley-daleyde01,05/10/2019,Carolina (NFL),Signed
/players/donovan-wilson-wilsodo03,12/25/2021,Dallas (NFL),Activated from Injured Reserve
/players/donovan-wilson-wilsodo03,12/15/2021,Dallas (NFL),Designated for return from Injured Reserve
/players/donovan-wilson-wilsodo03,11/24/2021,Dallas (NFL),Placed on Injured Reserve (Shoulder)
/players/donovan-wilson-wilsodo03,05/10/2019,Dallas (NFL),Signed
/players/darwin-thompson-thompda08,02/16/2022,Seattle (NFL),Signed
/players/darwin-thompson-thompda08,01/17/2022,Kansas City (NFL),Returned to the Practice Squad
/players/darwin-thompson-thompda08,01/15/2022,Kansas City (NFL),Signed to the Active Roster from the Practice Squad
/players/darwin-thompson-thompda08,01/14/2022,Kansas City (NFL),Signed to the Practice Squad
/players/darwin-thompson-thompda08,01/13/2022,Tampa Bay (NFL),Released from the Practice Squad
/players/darwin-thompson-thompda08,09/02/2021,Tampa Bay (NFL),Signed to the Practice Squad
/players/darwin-thompson-thompda08,08/31/2021,Kansas City (NFL),Waived
/players/darwin-thompson-thompda08,08/04/2021,Kansas City (NFL),Activated from the Reserve/COVID-19 List
/players/darwin-thompson-thompda08,07/28/2021,Kansas City (NFL),Placed on COVID-19 List
/players/darwin-thompson-thompda08,05/06/2019,Kansas City (NFL),Signed
/players/terry-beckner-becknte01,05/31/2022,Pittsburgh (USFL2),Placed on Injured Reserve
/players/terry-beckner-becknte01,05/14/2022,Pittsburgh (USFL2),Signed to the Active Roster from the Practice Squad
/players/terry-beckner-becknte01,05/05/2022,Pittsburgh (USFL2),Signed to the Practice Squad
/players/terry-beckner-becknte01,10/27/2020,Chicago (NFL),Released from the Practice Squad
/players/terry-beckner-becknte01,09/29/2020,Chicago (NFL),Signed to the Practice Squad
/players/terry-beckner-becknte01,11/18/2019,Tampa Bay (NFL),Released from the Practice Squad
/players/terry-beckner-becknte01,09/01/2019,Tampa Bay (NFL),Signed to the Practice Squad
/players/terry-beckner-becknte01,08/31/2019,Tampa Bay (NFL),Waived
/players/terry-beckner-becknte01,05/10/2019,Tampa Bay (NFL),Signed
/players/nick-allegretti-allegni01,05/06/2019,Kansas City (NFL),Signed
/players/kris-boyd-boydkr01,12/15/2020,Minnesota (NFL),Placed on Injured Reserve (Shoulder)
/players/kris-boyd-boydkr01,05/06/2019,Minnesota (NFL),Signed
/players/mike-weber-webermi01,04/19/2022,New Jersey (USFL2),Released
/players/mike-weber-webermi01,04/14/2022,New Jersey (USFL2),Signed to the Practice Squad
/players/mike-weber-webermi01,08/13/2021,NY Giants (NFL),Waived from Injured Reserve
/players/mike-weber-webermi01,08/04/2021,NY Giants (NFL),Placed on Injured Reserve (Hip)
/players/mike-weber-webermi01,07/22/2021,NY Giants (NFL),Signed
/players/mike-weber-webermi01,06/09/2021,Green Bay (NFL),Waived
/players/mike-weber-webermi01,01/25/2021,Green Bay (NFL),Signed to a future contract
/players/mike-weber-webermi01,11/30/2020,Green Bay (NFL),Returned to the Practice Squad
/players/mike-weber-webermi01,11/28/2020,Green Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/mike-weber-webermi01,11/23/2020,Green Bay (NFL),Returned to the Practice Squad
/players/mike-weber-webermi01,11/21/2020,Green Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/mike-weber-webermi01,11/11/2020,Green Bay (NFL),Signed to the Practice Squad
/players/mike-weber-webermi01,05/04/2020,Kansas City (NFL),Waived
/players/mike-weber-webermi01,02/04/2020,Kansas City (NFL),Signed
/players/mike-weber-webermi01,01/08/2020,Kansas City (NFL),Signed to the Practice Squad
/players/mike-weber-webermi01,09/02/2019,Dallas (NFL),Signed to the Practice Squad
/players/mike-weber-webermi01,08/31/2019,Dallas (NFL),Waived
/players/mike-weber-webermi01,05/10/2019,Dallas (NFL),Signed
/players/derwin-gray-grayde05,06/06/2022,Tennessee (NFL),Waived
/players/derwin-gray-grayde05,01/24/2022,Tennessee (NFL),Signed to a future contract
/players/derwin-gray-grayde05,10/12/2021,Tennessee (NFL),Signed to the Practice Squad
/players/derwin-gray-grayde05,09/07/2021,Tennessee (NFL),Released from the Practice Squad
/players/derwin-gray-grayde05,09/01/2021,Tennessee (NFL),Signed to the Practice Squad
/players/derwin-gray-grayde05,08/31/2021,Tennessee (NFL),Waived
/players/derwin-gray-grayde05,08/25/2021,Tennessee (NFL),Acquired via waivers (from the Jacksonville Jaguars)
/players/derwin-gray-grayde05,08/24/2021,Jacksonville (NFL),Waived
/players/derwin-gray-grayde05,03/26/2021,Jacksonville (NFL),Re-signed
/players/derwin-gray-grayde05,12/28/2020,Jacksonville (NFL),Acquired via waivers (from the Pittsburgh Steelers)
/players/derwin-gray-grayde05,12/26/2020,Pittsburgh (NFL),Waived
/players/derwin-gray-grayde05,09/18/2020,Pittsburgh (NFL),Signed to the Active Roster from the Practice Squad
/players/derwin-gray-grayde05,09/06/2020,Pittsburgh (NFL),Signed to the Practice Squad
/players/derwin-gray-grayde05,09/05/2020,Pittsburgh (NFL),Waived
/players/derwin-gray-grayde05,12/30/2019,Pittsburgh (NFL),Signed to a future contract
/players/derwin-gray-grayde05,09/01/2019,Pittsburgh (NFL),Signed to the Practice Squad
/players/derwin-gray-grayde05,08/31/2019,Pittsburgh (NFL),Waived
/players/derwin-gray-grayde05,05/08/2019,Pittsburgh (NFL),Signed
/players/cullen-gillaspia-gillacu01,03/16/2021,NY Giants (NFL),Signed
/players/cullen-gillaspia-gillacu01,03/09/2021,Houston (NFL),Waived
/players/cullen-gillaspia-gillacu01,12/05/2020,Houston (NFL),Placed on Injured Reserve (Back)
/players/cullen-gillaspia-gillacu01,05/10/2019,Houston (NFL),Signed
/players/donnie-lewis-lewisdo02,04/28/2022,Denver (NFL),Signed
/players/donnie-lewis-lewisdo02,09/14/2021,Cincinnati (NFL),Waived from Injured Reserve
/players/donnie-lewis-lewisdo02,08/24/2021,Cincinnati (NFL),Placed on Injured Reserve (Hamstring)
/players/donnie-lewis-lewisdo02,08/23/2021,Cincinnati (NFL),Waived (injured)
/players/donnie-lewis-lewisdo02,01/04/2021,Cincinnati (NFL),Signed to a future contract
/players/donnie-lewis-lewisdo02,11/18/2020,Cincinnati (NFL),Signed to the Practice Squad
/players/donnie-lewis-lewisdo02,09/03/2020,Cleveland (NFL),Waived
/players/donnie-lewis-lewisdo02,12/30/2019,Cleveland (NFL),Signed to a future contract
/players/donnie-lewis-lewisdo02,09/20/2019,Cleveland (NFL),Signed to the Practice Squad
/players/donnie-lewis-lewisdo02,09/12/2019,Cleveland (NFL),Released from the Practice Squad
/players/donnie-lewis-lewisdo02,09/07/2019,Cleveland (NFL),Signed to the Practice Squad
/players/donnie-lewis-lewisdo02,08/31/2019,Cleveland (NFL),Waived
/players/donnie-lewis-lewisdo02,05/03/2019,Cleveland (NFL),Signed
/players/kerrith-whyte-whyteke01,12/29/2021,Green Bay (NFL),Signed to the Practice Squad
/players/kerrith-whyte-whyteke01,12/21/2021,Denver (NFL),Released from the Practice Squad
/players/kerrith-whyte-whyteke01,11/30/2021,Denver (NFL),Signed to the Practice Squad
/players/kerrith-whyte-whyteke01,11/25/2021,Green Bay (NFL),Released from the Practice Squad
/players/kerrith-whyte-whyteke01,11/16/2021,Green Bay (NFL),Signed to the Practice Squad
/players/kerrith-whyte-whyteke01,11/08/2021,Jacksonville (NFL),Released from the Practice Squad
/players/kerrith-whyte-whyteke01,10/12/2021,Jacksonville (NFL),Signed to the Practice Squad
/players/kerrith-whyte-whyteke01,08/30/2021,Buffalo (NFL),Waived
/players/kerrith-whyte-whyteke01,08/23/2021,Buffalo (NFL),Signed
/players/kerrith-whyte-whyteke01,10/06/2020,Detroit (NFL),Placed on the Practice Squad/Injured List
/players/kerrith-whyte-whyteke01,09/09/2020,Detroit (NFL),Signed to the Practice Squad
/players/kerrith-whyte-whyteke01,09/05/2020,Pittsburgh (NFL),Waived
/players/kerrith-whyte-whyteke01,11/16/2019,Pittsburgh (NFL),Signed from the Chicago Bears practice squad
/players/kerrith-whyte-whyteke01,09/28/2019,Chicago (NFL),Signed to the Practice Squad
/players/kerrith-whyte-whyteke01,09/26/2019,Chicago (NFL),Waived
/players/kerrith-whyte-whyteke01,05/14/2019,Chicago (NFL),Signed
/players/jordan-brown-brownjo14,08/16/2022,New Orleans (NFL),Placed on Injured Reserve (Undisclosed)
/players/jordan-brown-brownjo14,08/15/2022,New Orleans (NFL),Waived (injured)
/players/jordan-brown-brownjo14,08/08/2022,New Orleans (NFL),Signed
/players/jordan-brown-brownjo14,03/25/2022,Las Vegas (NFL),Waived
/players/jordan-brown-brownjo14,01/17/2022,Las Vegas (NFL),Signed to a future contract
/players/jordan-brown-brownjo14,01/03/2022,Las Vegas (NFL),Returned to the Practice Squad
/players/jordan-brown-brownjo14,01/01/2022,Las Vegas (NFL),Signed to the Active Roster from the Practice Squad
/players/jordan-brown-brownjo14,11/29/2021,Las Vegas (NFL),Restored to the Practice Squad
/players/jordan-brown-brownjo14,11/22/2021,Las Vegas (NFL),Placed on Practice Squad/COVID-19 List
/players/jordan-brown-brownjo14,09/01/2021,Las Vegas (NFL),Signed to the Practice Squad
/players/jordan-brown-brownjo14,08/24/2021,Washington (NFL),Waived
/players/jordan-brown-brownjo14,01/11/2021,Washington (NFL),Signed to a future contract
/players/jordan-brown-brownjo14,11/02/2020,Washington (NFL),Signed to the Practice Squad
/players/jordan-brown-brownjo14,09/17/2020,Las Vegas (NFL),Released from the Practice Squad
/players/jordan-brown-brownjo14,09/06/2020,Las Vegas (NFL),Signed to the Practice Squad
/players/jordan-brown-brownjo14,08/03/2020,Las Vegas (NFL),Waived
/players/jordan-brown-brownjo14,12/30/2019,Oakland (NFL),Signed to a future contract
/players/jordan-brown-brownjo14,12/04/2019,Oakland (NFL),Signed to the Practice Squad
/players/jordan-brown-brownjo14,11/26/2019,Jacksonville (NFL),Released from the Practice Squad
/players/jordan-brown-brownjo14,10/30/2019,Jacksonville (NFL),Signed to the Practice Squad
/players/jordan-brown-brownjo14,08/31/2019,Cincinnati (NFL),Waived
/players/jordan-brown-brownjo14,05/10/2019,Cincinnati (NFL),Signed
/players/isaac-nauta-nautais01,08/25/2021,Green Bay (NFL),Waived from Injured Reserve
/players/isaac-nauta-nautais01,08/18/2021,Green Bay (NFL),Placed on Injured Reserve (Chest)
/players/isaac-nauta-nautais01,08/17/2021,Green Bay (NFL),Waived (injured)
/players/isaac-nauta-nautais01,01/25/2021,Green Bay (NFL),Signed to a future contract
/players/isaac-nauta-nautais01,12/12/2020,Green Bay (NFL),Signed to the Practice Squad
/players/isaac-nauta-nautais01,12/05/2020,Detroit (NFL),Waived
/players/isaac-nauta-nautais01,10/31/2020,Detroit (NFL),Signed to the Active Roster from the Practice Squad
/players/isaac-nauta-nautais01,10/26/2020,Detroit (NFL),Returned to the Practice Squad
/players/isaac-nauta-nautais01,10/24/2020,Detroit (NFL),Signed to the Active Roster from the Practice Squad
/players/isaac-nauta-nautais01,10/19/2020,Detroit (NFL),Returned to the Practice Squad
/players/isaac-nauta-nautais01,10/17/2020,Detroit (NFL),Signed to the Active Roster from the Practice Squad
/players/isaac-nauta-nautais01,09/06/2020,Detroit (NFL),Signed to the Practice Squad
/players/isaac-nauta-nautais01,09/05/2020,Detroit (NFL),Waived
/players/isaac-nauta-nautais01,08/03/2020,Detroit (NFL),Activated from the Reserve/COVID-19 List
/players/isaac-nauta-nautais01,07/30/2020,Detroit (NFL),Placed on COVID-19 List
/players/isaac-nauta-nautais01,11/23/2019,Detroit (NFL),Signed to the Active Roster from the Practice Squad
/players/isaac-nauta-nautais01,09/01/2019,Detroit (NFL),Signed to the Practice Squad
/players/isaac-nauta-nautais01,08/31/2019,Detroit (NFL),Waived
/players/isaac-nauta-nautais01,05/13/2019,Detroit (NFL),Signed
/players/darryl-johnson-johnsda21,01/04/2022,Carolina (NFL),Activated from the Reserve/COVID-19 List
/players/darryl-johnson-johnsda21,12/30/2021,Carolina (NFL),Placed on COVID-19 List
/players/darryl-johnson-johnsda21,12/07/2021,Carolina (NFL),Activated from Injured Reserve
/players/darryl-johnson-johnsda21,11/17/2021,Carolina (NFL),Designated for return from Injured Reserve
/players/darryl-johnson-johnsda21,10/30/2021,Carolina (NFL),Placed on Injured Reserve (Hamstring)
/players/darryl-johnson-johnsda21,08/30/2021,Buffalo (NFL),Traded to the Carolina Panthers
/players/darryl-johnson-johnsda21,05/10/2019,Buffalo (NFL),Signed
/players/ty-summers-summety01,01/12/2022,Green Bay (NFL),Designated for return from Injured Reserve
/players/ty-summers-summety01,01/01/2022,Green Bay (NFL),Activated from the Reserve/COVID-19 List
/players/ty-summers-summety01,12/27/2021,Green Bay (NFL),Placed on COVID-19 List
/players/ty-summers-summety01,12/24/2021,Green Bay (NFL),Placed on Injured Reserve (Hamstring)
/players/ty-summers-summety01,05/03/2019,Green Bay (NFL),Signed
/players/jimmy-moreland-morelji01,08/16/2022,Philadelphia (NFL),Waived (injured)
/players/jimmy-moreland-morelji01,05/23/2022,Philadelphia (NFL),Acquired via waivers (from the Houston Texans)
/players/jimmy-moreland-morelji01,05/20/2022,Houston (NFL),Waived
/players/jimmy-moreland-morelji01,09/07/2021,Houston (NFL),Acquired via waivers (from the Washington Football Team)
/players/jimmy-moreland-morelji01,09/06/2021,Washington (NFL),Waived from Injured Reserve
/players/jimmy-moreland-morelji01,09/01/2021,Washington (NFL),Placed on Injured Reserve (Undisclosed)
/players/jimmy-moreland-morelji01,08/31/2021,Washington (NFL),Waived (injured)
/players/jimmy-moreland-morelji01,12/17/2019,Washington (NFL),Placed on Injured Reserve (Foot)
/players/jimmy-moreland-morelji01,05/10/2019,Washington (NFL),Signed
/players/tommy-sweeney-sweento01,11/23/2020,Buffalo (NFL),Placed on COVID-19 List
/players/tommy-sweeney-sweento01,11/11/2020,Buffalo (NFL),Activated from the Reserve/COVID-19 List
/players/tommy-sweeney-sweento01,10/24/2020,Buffalo (NFL),Placed on COVID-19 List
/players/tommy-sweeney-sweento01,09/05/2020,Buffalo (NFL),Placed on the Physically Unable to Perform List (Foot)
/players/tommy-sweeney-sweento01,05/10/2019,Buffalo (NFL),Signed
/players/pj-johnson-johnspj01,03/25/2022,Las Vegas (NFL),Waived
/players/pj-johnson-johnspj01,01/17/2022,Las Vegas (NFL),Signed to a future contract
/players/pj-johnson-johnspj01,11/17/2021,Las Vegas (NFL),Signed to the Practice Squad
/players/pj-johnson-johnspj01,08/24/2021,Detroit (NFL),Waived
/players/pj-johnson-johnspj01,08/07/2021,Detroit (NFL),Signed
/players/pj-johnson-johnspj01,05/17/2021,Carolina (NFL),Waived
/players/pj-johnson-johnspj01,04/14/2021,Carolina (NFL),Signed
/players/pj-johnson-johnspj01,12/22/2020,Arizona (NFL),Released from the Practice Squad
/players/pj-johnson-johnspj01,11/24/2020,Arizona (NFL),Signed to the Practice Squad
/players/pj-johnson-johnspj01,09/05/2020,Seattle (NFL),Waived
/players/pj-johnson-johnspj01,08/18/2020,Seattle (NFL),Signed
/players/pj-johnson-johnspj01,08/01/2020,LA Chargers (NFL),Waived
/players/pj-johnson-johnspj01,12/30/2019,LA Chargers (NFL),Signed to a future contract
/players/pj-johnson-johnspj01,12/04/2019,LA Chargers (NFL),Signed to the Practice Squad
/players/pj-johnson-johnspj01,08/31/2019,Detroit (NFL),Waived
/players/pj-johnson-johnspj01,05/13/2019,Detroit (NFL),Signed
/players/quinton-bell-bellqu01,01/10/2022,Atlanta (NFL),Signed to a future contract
/players/quinton-bell-bellqu01,12/21/2021,Atlanta (NFL),Restored to the Practice Squad
/players/quinton-bell-bellqu01,12/13/2021,Atlanta (NFL),Placed on Practice Squad/COVID-19 List
/players/quinton-bell-bellqu01,09/01/2021,Atlanta (NFL),Signed to the Practice Squad
/players/quinton-bell-bellqu01,08/22/2021,Tampa Bay (NFL),Waived
/players/quinton-bell-bellqu01,02/09/2021,Tampa Bay (NFL),Signed
/players/quinton-bell-bellqu01,10/28/2020,Tampa Bay (NFL),Signed to the Practice Squad
/players/quinton-bell-bellqu01,10/26/2020,Tampa Bay (NFL),Waived
/players/quinton-bell-bellqu01,12/30/2019,Tampa Bay (NFL),Signed to a future contract
/players/quinton-bell-bellqu01,11/06/2019,Tampa Bay (NFL),Signed to the Practice Squad
/players/quinton-bell-bellqu01,10/15/2019,Oakland (NFL),Released from the Practice Squad
/players/quinton-bell-bellqu01,09/01/2019,Oakland (NFL),Signed to the Practice Squad
/players/quinton-bell-bellqu01,08/31/2019,Oakland (NFL),Waived
/players/quinton-bell-bellqu01,05/03/2019,Oakland (NFL),Signed
/players/alize-mack-mackal02,02/07/2022,Green Bay (NFL),Signed to a future contract
/players/alize-mack-mackal02,09/02/2021,Detroit (NFL),Released from the Practice Squad
/players/alize-mack-mackal02,09/01/2021,Detroit (NFL),Signed to the Practice Squad
/players/alize-mack-mackal02,08/31/2021,Detroit (NFL),Waived
/players/alize-mack-mackal02,02/11/2021,Detroit (NFL),Signed
/players/alize-mack-mackal02,05/04/2020,Kansas City (NFL),Waived
/players/alize-mack-mackal02,01/09/2020,Kansas City (NFL),Signed to a future contract
/players/alize-mack-mackal02,11/30/2019,Kansas City (NFL),Released from the Practice Squad
/players/alize-mack-mackal02,11/06/2019,Kansas City (NFL),Signed to the Practice Squad
/players/alize-mack-mackal02,10/02/2019,Pittsburgh (NFL),Released from the Practice Squad
/players/alize-mack-mackal02,09/25/2019,Pittsburgh (NFL),Signed to the Practice Squad
/players/alize-mack-mackal02,09/20/2019,New Orleans (NFL),Released from the Practice Squad
/players/alize-mack-mackal02,09/01/2019,New Orleans (NFL),Signed to the Practice Squad
/players/alize-mack-mackal02,08/31/2019,New Orleans (NFL),Waived
/players/alize-mack-mackal02,05/10/2019,New Orleans (NFL),Signed
/players/george-asafoadjei-asafoge01,03/12/2020,NY Giants (NFL),Waived
/players/george-asafoadjei-asafoge01,08/31/2019,NY Giants (NFL),Placed on Injured Reserve (Concussion)
/players/george-asafoadjei-asafoge01,05/03/2019,NY Giants (NFL),Signed
/players/chandler-cox-coxch03,01/02/2021,Miami (NFL),Waived
/players/chandler-cox-coxch03,05/10/2019,Miami (NFL),Signed
/players/myles-gaskin-gaskimy01,12/17/2021,Miami (NFL),Activated from the Reserve/COVID-19 List
/players/myles-gaskin-gaskimy01,12/10/2021,Miami (NFL),Placed on COVID-19 List
/players/myles-gaskin-gaskimy01,12/23/2020,Miami (NFL),Activated from the Reserve/COVID-19 List
/players/myles-gaskin-gaskimy01,12/12/2020,Miami (NFL),Placed on COVID-19 List
/players/myles-gaskin-gaskimy01,12/05/2020,Miami (NFL),Activated from Injured Reserve
/players/myles-gaskin-gaskimy01,11/25/2020,Miami (NFL),Designated for return from Injured Reserve
/players/myles-gaskin-gaskimy01,11/05/2020,Miami (NFL),Placed on Injured Reserve (Knee)
/players/myles-gaskin-gaskimy01,12/24/2019,Miami (NFL),Placed on Injured Reserve (Ankle)
/players/myles-gaskin-gaskimy01,05/10/2019,Miami (NFL),Signed
/players/dontavius-russell-russedo03,03/17/2021,Jacksonville (NFL),Waived
/players/dontavius-russell-russedo03,08/09/2020,Jacksonville (NFL),Placed on Injured Reserve (Hip)
/players/dontavius-russell-russedo03,05/10/2019,Jacksonville (NFL),Signed
/players/john-ursua-ursuajo01,08/23/2021,Seattle (NFL),Placed on Injured Reserve (Knee)
/players/john-ursua-ursuajo01,01/13/2021,Seattle (NFL),Signed to a future contract
/players/john-ursua-ursuajo01,09/10/2020,Seattle (NFL),Signed to the Practice Squad
/players/john-ursua-ursuajo01,09/08/2020,Seattle (NFL),Waived
/players/john-ursua-ursuajo01,08/12/2020,Seattle (NFL),Activated from the Reserve/COVID-19 List
/players/john-ursua-ursuajo01,08/09/2020,Seattle (NFL),Placed on COVID-19 List
/players/john-ursua-ursuajo01,05/14/2019,Seattle (NFL),Signed
/players/terry-godwin-godwite01,07/28/2022,Tennessee (NFL),Signed
/players/terry-godwin-godwite01,05/16/2022,Jacksonville (NFL),Waived
/players/terry-godwin-godwite01,06/03/2021,Jacksonville (NFL),Placed on Injured Reserve (Undisclosed)
/players/terry-godwin-godwite01,01/02/2021,Jacksonville (NFL),Signed to the Active Roster from the Practice Squad
/players/terry-godwin-godwite01,12/30/2020,Jacksonville (NFL),Restored to the Practice Squad
/players/terry-godwin-godwite01,12/18/2020,Jacksonville (NFL),Placed on Practice Squad/COVID-19 List
/players/terry-godwin-godwite01,11/23/2020,Jacksonville (NFL),Returned to the Practice Squad
/players/terry-godwin-godwite01,11/21/2020,Jacksonville (NFL),Signed to the Active Roster from the Practice Squad
/players/terry-godwin-godwite01,11/16/2020,Jacksonville (NFL),Returned to the Practice Squad
/players/terry-godwin-godwite01,11/14/2020,Jacksonville (NFL),Signed to the Active Roster from the Practice Squad
/players/terry-godwin-godwite01,10/22/2020,Jacksonville (NFL),Restored to the Practice Squad
/players/terry-godwin-godwite01,10/17/2020,Jacksonville (NFL),Placed on Practice Squad/COVID-19 List
/players/terry-godwin-godwite01,09/06/2020,Jacksonville (NFL),Signed to the Practice Squad
/players/terry-godwin-godwite01,09/05/2020,Jacksonville (NFL),Waived
/players/terry-godwin-godwite01,03/26/2020,Jacksonville (NFL),Signed
/players/terry-godwin-godwite01,12/19/2019,Jacksonville (NFL),Placed on the Practice Squad/Injured List
/players/terry-godwin-godwite01,09/11/2019,Jacksonville (NFL),Signed to the Practice Squad
/players/terry-godwin-godwite01,08/31/2019,Carolina (NFL),Waived
/players/terry-godwin-godwite01,05/10/2019,Carolina (NFL),Signed
/players/stephen-denmark-denmast01,06/02/2022,Saskatchewan (CFL),Released
/players/stephen-denmark-denmast01,03/23/2022,Saskatchewan (CFL),Signed
/players/stephen-denmark-denmast01,08/31/2021,Green Bay (NFL),Waived
/players/stephen-denmark-denmast01,08/25/2021,Green Bay (NFL),Signed
/players/stephen-denmark-denmast01,08/17/2021,Pittsburgh (NFL),Waived
/players/stephen-denmark-denmast01,01/21/2021,Pittsburgh (NFL),Signed to a future contract
/players/stephen-denmark-denmast01,12/01/2020,Cleveland (NFL),Released from the Practice Squad
/players/stephen-denmark-denmast01,11/10/2020,Cleveland (NFL),Signed to the Practice Squad
/players/stephen-denmark-denmast01,10/06/2020,Chicago (NFL),Released from the Practice Squad
/players/stephen-denmark-denmast01,09/06/2020,Chicago (NFL),Signed to the Practice Squad
/players/stephen-denmark-denmast01,09/05/2020,Chicago (NFL),Waived
/players/stephen-denmark-denmast01,12/30/2019,Chicago (NFL),Signed to a future contract
/players/stephen-denmark-denmast01,09/01/2019,Chicago (NFL),Signed to the Practice Squad
/players/stephen-denmark-denmast01,08/31/2019,Chicago (NFL),Waived
/players/stephen-denmark-denmast01,05/14/2019,Chicago (NFL),Signed
/players/dillon-mitchell-mitchdi01,09/05/2020,Minnesota (NFL),Waived
/players/dillon-mitchell-mitchdi01,01/14/2020,Minnesota (NFL),Signed to a future contract
/players/dillon-mitchell-mitchdi01,09/01/2019,Minnesota (NFL),Signed to the Practice Squad
/players/dillon-mitchell-mitchdi01,08/31/2019,Minnesota (NFL),Waived
/players/dillon-mitchell-mitchdi01,05/03/2019,Minnesota (NFL),Signed
/players/jackson-barton-bartoja01,09/22/2021,Las Vegas (NFL),Signed from the New York Giants practice squad
/players/jackson-barton-bartoja01,09/01/2021,NY Giants (NFL),Signed to the Practice Squad
/players/jackson-barton-bartoja01,08/31/2021,NY Giants (NFL),Waived
/players/jackson-barton-bartoja01,09/06/2020,NY Giants (NFL),Acquired via waivers (from the Kansas City Chiefs)
/players/jackson-barton-bartoja01,09/05/2020,Kansas City (NFL),Waived
/players/jackson-barton-bartoja01,11/11/2019,Kansas City (NFL),Signed from the Indianapolis Colts practice squad
/players/jackson-barton-bartoja01,09/01/2019,Indianapolis (NFL),Signed to the Practice Squad
/players/jackson-barton-bartoja01,08/31/2019,Indianapolis (NFL),Waived
/players/jackson-barton-bartoja01,05/03/2019,Indianapolis (NFL),Signed
/players/jalen-jelks-jelksja01,07/28/2021,Washington (NFL),Placed on Injured Reserve (Undisclosed)
/players/jalen-jelks-jelksja01,07/27/2021,Washington (NFL),Waived (injured)
/players/jalen-jelks-jelksja01,01/11/2021,Washington (NFL),Signed to a future contract
/players/jalen-jelks-jelksja01,11/16/2020,Washington (NFL),Signed to the Practice Squad
/players/jalen-jelks-jelksja01,10/26/2020,Cleveland (NFL),Released from the Practice Squad
/players/jalen-jelks-jelksja01,09/22/2020,Cleveland (NFL),Signed to the Practice Squad
/players/jalen-jelks-jelksja01,09/05/2020,Carolina (NFL),Waived
/players/jalen-jelks-jelksja01,08/17/2020,Carolina (NFL),Acquired via waivers (from the Dallas Cowboys)
/players/jalen-jelks-jelksja01,08/16/2020,Dallas (NFL),Waived
/players/jalen-jelks-jelksja01,08/31/2019,Dallas (NFL),Placed on Injured Reserve (Undisclosed)
/players/jalen-jelks-jelksja01,05/10/2019,Dallas (NFL),Signed
/players/cortez-broughton-brougco01,08/05/2022,Kansas City (NFL),Waived
/players/cortez-broughton-brougco01,07/28/2022,Kansas City (NFL),Placed on the Physically Unable to Perform List (Undisclosed)
/players/cortez-broughton-brougco01,07/27/2022,Kansas City (NFL),Waived
/players/cortez-broughton-brougco01,02/02/2022,Kansas City (NFL),Signed to a future contract
/players/cortez-broughton-brougco01,12/17/2021,Kansas City (NFL),Returned to the Practice Squad
/players/cortez-broughton-brougco01,12/16/2021,Kansas City (NFL),Signed to the Active Roster from the Practice Squad
/players/cortez-broughton-brougco01,09/03/2021,Kansas City (NFL),Signed to the Practice Squad
/players/cortez-broughton-brougco01,08/31/2021,LA Chargers (NFL),Waived
/players/cortez-broughton-brougco01,11/15/2019,LA Chargers (NFL),Placed on the Non-Football Illness List
/players/cortez-broughton-brougco01,05/10/2019,LA Chargers (NFL),Signed
/players/nick-scott-scottni02,12/22/2020,LA Rams (NFL),Activated from the Reserve/COVID-19 List
/players/nick-scott-scottni02,12/18/2020,LA Rams (NFL),Placed on COVID-19 List
/players/nick-scott-scottni02,06/07/2019,LA Rams (NFL),Signed
/players/kaden-elliss-elliska02,12/29/2021,New Orleans (NFL),Activated from the Reserve/COVID-19 List
