year,round,pick,team,player,page,position,season,transdate,transaction,trans_year,trans_month,tran_month,season_num
2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2019,,,,,9.0,4
2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2020,,,,,9.0,5
2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2021,,,,,9.0,6
2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2022,,,,,9.0,7
2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2023,,,,,9.0,8
2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2016,,,,,9.0,1
2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2017,,,,,9.0,2
2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2018,,,,,9.0,3
2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2019,,,,,9.0,4
2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2020,,,,,9.0,5
2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2016,,,,,9.0,1
2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2018,,,,,9.0,3
2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2019,,,,,9.0,4
2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2016,,,,,9.0,1
2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2017,,,,,9.0,2
2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2018,,,,,9.0,3
2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2019,,,,,9.0,4
2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2021,,,,,9.0,6
2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2016,,,,,9.0,1
2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2017,,,,,9.0,2
2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2018,,,,,9.0,3
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2016,,,,,9.0,1
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2017,,,,,9.0,2
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2018,,,,,9.0,3
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2019,,,,,9.0,4
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2020,,,,,9.0,5
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2021,,,,,9.0,6
2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2022,,,,,9.0,7
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2016,,,,,9.0,1
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2017,,,,,9.0,2
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2018,,,,,9.0,3
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2019,,,,,9.0,4
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2020,,,,,9.0,5
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2021,,,,,9.0,6
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2022,,,,,9.0,7
2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2023,,,,,9.0,8
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2016,,,,,9.0,1
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2017,,,,,9.0,2
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2018,,,,,9.0,3
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2019,,,,,9.0,4
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2020,,,,,9.0,5
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2021,,,,,9.0,6
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2022,,,,,9.0,7
2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2023,,,,,9.0,8
2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2016,,,,,9.0,1
2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2017,,,,,9.0,2
2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2018,,,,,9.0,3
2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2019,,,,,9.0,4
2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2021,,,,,9.0,6
2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2016,,,,,9.0,1
2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2016,,,,,9.0,1
2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2017,,,,,9.0,2
2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2016,,,,,9.0,1
2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2017,,,,,9.0,2
2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2018,,,,,9.0,3
2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2019,,,,,9.0,4
2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2020,,,,,9.0,5
2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2021,,,,,9.0,6
2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2016,,,,,9.0,1
2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2017,,,,,9.0,2
2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2018,,,,,9.0,3
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2016,,,,,9.0,1
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2017,,,,,9.0,2
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2018,,,,,9.0,3
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2019,,,,,9.0,4
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2020,,,,,9.0,5
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2021,,,,,9.0,6
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2022,,,,,9.0,7
2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2023,,,,,9.0,8
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2016,,,,,9.0,1
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2017,,,,,9.0,2
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2018,,,,,9.0,3
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2019,,,,,9.0,4
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2020,,,,,9.0,5
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2021,,,,,9.0,6
2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2023,,,,,9.0,8
2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2016,,,,,9.0,1
2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2018,,,,,9.0,3
2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2019,,,,,9.0,4
2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2021,,,,,9.0,6
2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2016,,,,,9.0,1
2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2017,,,,,9.0,2
2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2018,,,,,9.0,3
2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2019,,,,,9.0,4
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2016,,,,,9.0,1
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2017,,,,,9.0,2
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2018,,,,,9.0,3
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2020,,,,,9.0,5
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2021,,,,,9.0,6
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2022,,,,,9.0,7
2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2023,,,,,9.0,8
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2016,,,,,9.0,1
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2017,,,,,9.0,2
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2018,,,,,9.0,3
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2019,,,,,9.0,4
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2020,,,,,9.0,5
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2021,,,,,9.0,6
2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2022,,,,,9.0,7
2016,6,220,Pittsburgh Steelers,Travis Feeney,/players/travis-feeney-feenetr01,DL,2016,,,,,9.0,1
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2016,,,,,9.0,1
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2017,,,,,9.0,2
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2018,,,,,9.0,3
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2019,,,,,9.0,4
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2020,,,,,9.0,5
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2021,,,,,9.0,6
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2022,,,,,9.0,7
2016,6,221,New England Patriots,Ted Karras,/players/ted-karras-karrate03,C,2023,,,,,9.0,8
2016,7,222,Tennessee Titans,Aaron Wallace,/players/aaron-wallace-wallaaa02,LB,2016,,,,,9.0,1
2016,7,222,Tennessee Titans,Aaron Wallace,/players/aaron-wallace-wallaaa02,LB,2017,,,,,9.0,2
2016,7,222,Tennessee Titans,Aaron Wallace,/players/aaron-wallace-wallaaa02,LB,2018,,,,,9.0,3
2016,7,222,Tennessee Titans,Aaron Wallace,/players/aaron-wallace-wallaaa02,LB,2019,,,,,9.0,4
2016,7,223,Miami Dolphins,Brandon Doughty,/players/brandon-doughty-doughbr01,QB,2016,,,,,9.0,1
2016,7,223,Miami Dolphins,Brandon Doughty,/players/brandon-doughty-doughbr01,QB,2017,,,,,9.0,2
2016,7,224,San Diego Chargers,Donavon Clark,/players/donavon-clark-clarkdo03,OG,2016,,,,,9.0,1
2016,7,224,San Diego Chargers,Donavon Clark,/players/donavon-clark-clarkdo03,OG,2017,,,,,9.0,2
2016,7,225,New England Patriots,Devin Lucien,/players/devin-lucien-luciede01,WR,2016,,,,,9.0,1
2016,7,225,New England Patriots,Devin Lucien,/players/devin-lucien-luciede01,WR,2017,,,,,9.0,2
2016,7,225,New England Patriots,Devin Lucien,/players/devin-lucien-luciede01,WR,2018,,,,,9.0,3
2016,7,226,Jacksonville Jaguars,Jonathan Woodard,/players/jonathan-woodard-woodajo02,DE,2017,,,,,9.0,2
2016,7,226,Jacksonville Jaguars,Jonathan Woodard,/players/jonathan-woodard-woodajo02,DE,2018,,,,,9.0,3
2016,7,227,Minnesota Vikings,Stephen Weatherly,/players/stephen-weatherly-weathst02,DE,2016,,,,,9.0,1
2016,7,227,Minnesota Vikings,Stephen Weatherly,/players/stephen-weatherly-weathst02,DE,2017,,,,,9.0,2
2016,7,227,Minnesota Vikings,Stephen Weatherly,/players/stephen-weatherly-weathst02,DE,2018,,,,,9.0,3
2016,7,227,Minnesota Vikings,Stephen Weatherly,/players/stephen-weatherly-weathst02,DE,2019,,,,,9.0,4
2016,7,227,Minnesota Vikings,Stephen Weatherly,/players/stephen-weatherly-weathst02,DE,2020,,,,,9.0,5
2016,7,227,Minnesota Vikings,Stephen Weatherly,/players/stephen-weatherly-weathst02,DE,2021,,,,,9.0,6
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2016,,,,,9.0,1
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2017,,,,,9.0,2
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2018,,,,,9.0,3
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2019,,,,,9.0,4
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2020,,,,,9.0,5
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2021,,,,,9.0,6
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2022,,,,,9.0,7
2016,7,228,Denver Broncos,Riley Dixon,/players/riley-dixon-dixonri03,P,2023,,,,,9.0,8
2016,7,229,Pittsburgh Steelers,Demarcus Ayers,/players/demarcus-ayers-ayersde01,WR,2016,,,,,9.0,1
2016,7,229,Pittsburgh Steelers,Demarcus Ayers,/players/demarcus-ayers-ayersde01,WR,2017,,,,,9.0,2
2016,7,229,Pittsburgh Steelers,Demarcus Ayers,/players/demarcus-ayers-ayersde01,WR,2018,,,,,9.0,3
2016,7,230,Chicago Bears,Daniel Braverman,/players/daniel-braverman-braveda01,WR,2016,,,,,9.0,1
2016,7,230,Chicago Bears,Daniel Braverman,/players/daniel-braverman-braveda01,WR,2017,,,,,9.0,2
2016,7,230,Chicago Bears,Daniel Braverman,/players/daniel-braverman-braveda01,WR,2018,,,,,9.0,3
2016,7,231,Miami Dolphins,Thomas Duarte,/players/thomas-duarte-duartth01,TE,2016,,,,,9.0,1
2016,7,231,Miami Dolphins,Thomas Duarte,/players/thomas-duarte-duartth01,TE,2017,,,,,9.0,2
2016,7,231,Miami Dolphins,Thomas Duarte,/players/thomas-duarte-duartth01,TE,2018,,,,,9.0,3
2016,7,232,Washington Redskins,Steven Daniels,/players/steven-daniels-daniest02,LB,2017,,,,,9.0,2
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2016,,,,,9.0,1
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2017,,,,,9.0,2
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2018,,,,,9.0,3
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2019,,,,,9.0,4
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2020,,,,,9.0,5
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2021,,,,,9.0,6
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2022,,,,,9.0,7
2016,7,233,Philadelphia Eagles,Jalen Mills,/players/jalen-mills-millsja02,DB,2023,,,,,9.0,8
2016,7,234,Oakland Raiders,Vadal Alexander,/players/vadal-alexander-alexava01,OT,2016,,,,,9.0,1
2016,7,234,Oakland Raiders,Vadal Alexander,/players/vadal-alexander-alexava01,OT,2017,,,,,9.0,2
2016,7,235,New York Jets,Lachlan Edwards,/players/lachlan-edwards-edwarla04,P,2016,,,,,9.0,1
2016,7,235,New York Jets,Lachlan Edwards,/players/lachlan-edwards-edwarla04,P,2017,,,,,9.0,2
2016,7,235,New York Jets,Lachlan Edwards,/players/lachlan-edwards-edwarla04,P,2018,,,,,9.0,3
2016,7,235,New York Jets,Lachlan Edwards,/players/lachlan-edwards-edwarla04,P,2019,,,,,9.0,4
2016,7,235,New York Jets,Lachlan Edwards,/players/lachlan-edwards-edwarla04,P,2021,,,,,9.0,6
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2016,,,,,9.0,1
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2017,,,,,9.0,2
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2018,,,,,9.0,3
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2019,,,,,9.0,4
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2020,,,,,9.0,5
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2021,,,,,9.0,6
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2022,,,,,9.0,7
2016,7,236,Detroit Lions,Dwayne Washington,/players/dwayne-washington-washidw01,RB,2023,,,,,9.0,8
2016,7,237,New Orleans Saints,Daniel Lasco,/players/daniel-lasco-lascoda01,RB,2016,,,,,9.0,1
2016,7,237,New Orleans Saints,Daniel Lasco,/players/daniel-lasco-lascoda01,RB,2017,,,,,9.0,2
2016,7,238,Atlanta Falcons,Devin Fuller,/players/devin-fuller-fullede01,WR,2016,,,,,9.0,1
2016,7,239,Indianapolis Colts,Trevor Bates,/players/trevor-bates-batestr01,LB,2016,,,,,9.0,1
2016,7,239,Indianapolis Colts,Trevor Bates,/players/trevor-bates-batestr01,LB,2017,,,,,9.0,2
2016,7,239,Indianapolis Colts,Trevor Bates,/players/trevor-bates-batestr01,LB,2018,,,,,9.0,3
2016,7,240,Philadelphia Eagles,Alex McCalister,/players/alex-mccalister-mccalal01,DE,2016,,,,,9.0,1
2016,7,240,Philadelphia Eagles,Alex McCalister,/players/alex-mccalister-mccalal01,DE,2017,,,,,9.0,2
2016,7,241,New York Jets,Charone Peake,/players/charone-peake-peakech01,WR,2016,,,,,9.0,1
2016,7,241,New York Jets,Charone Peake,/players/charone-peake-peakech01,WR,2017,,,,,9.0,2
2016,7,241,New York Jets,Charone Peake,/players/charone-peake-peakech01,WR,2018,,,,,9.0,3
2016,7,241,New York Jets,Charone Peake,/players/charone-peake-peakech01,WR,2019,,,,,9.0,4
2016,7,242,Washington Redskins,Keith Marshall,/players/keith-marshall-marshke03,RB,2016,,,,,9.0,1
2016,7,243,Seattle Seahawks,Kenny Lawler,/players/kenny-lawler-lawleke01,WR,2016,,,,,9.0,1
2016,7,243,Seattle Seahawks,Kenny Lawler,/players/kenny-lawler-lawleke01,WR,2017,,,,,9.0,2
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2016,,,,,9.0,1
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2017,,,,,9.0,2
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2018,,,,,9.0,3
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2019,,,,,9.0,4
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2020,,,,,9.0,5
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2021,,,,,9.0,6
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2022,,,,,9.0,7
2016,7,244,Minnesota Vikings,Jayron Kearse,/players/jayron-kearse-kearsja01,DB,2023,,,,,9.0,8
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2016,,,,,9.0,1
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2017,,,,,9.0,2
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2018,,,,,9.0,3
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2019,,,,,9.0,4
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2020,,,,,9.0,5
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2021,,,,,9.0,6
2016,7,245,Cincinnati Bengals,Clayton Fejedelem,/players/clayton-fejedelem-fejedcl01,DB,2022,,,,,9.0,7
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2016,,,,,9.0,1
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2017,,,,,9.0,2
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2018,,,,,9.0,3
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2019,,,,,9.0,4
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2020,,,,,9.0,5
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2021,,,,,9.0,6
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2022,,,,,9.0,7
2016,7,246,Pittsburgh Steelers,Tyler Matakevich,/players/tyler-matakevich-matakty01,LB,2023,,,,,9.0,8
2016,7,247,Seattle Seahawks,Zac Brooks,/players/zac-brooks-brookza01,RB,2016,,,,,9.0,1
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2016,,,,,9.0,1
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2017,,,,,9.0,2
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2018,,,,,9.0,3
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2019,,,,,9.0,4
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2020,,,,,9.0,5
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2021,,,,,9.0,6
2016,7,248,Indianapolis Colts,Austin Blythe,/players/austin-blythe-blythau01,C,2022,,,,,9.0,7
2016,7,249,San Francisco 49ers,Prince Charles Iworah,/players/prince-charles-iworah-iworapr01,DB,2016,,,,,9.0,1
2016,7,249,San Francisco 49ers,Prince Charles Iworah,/players/prince-charles-iworah-iworapr01,DB,2017,,,,,9.0,2
2016,7,249,San Francisco 49ers,Prince Charles Iworah,/players/prince-charles-iworah-iworapr01,DB,2018,,,,,9.0,3
2016,7,250,Cleveland Browns,Scooby Wright,/players/scooby-wright-wrighsc01,LB,2016,,,,,9.0,1
2016,7,250,Cleveland Browns,Scooby Wright,/players/scooby-wright-wrighsc01,LB,2017,,,,,9.0,2
2016,7,250,Cleveland Browns,Scooby Wright,/players/scooby-wright-wrighsc01,LB,2018,,,,,9.0,3
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2016,,,,,9.0,1
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2017,,,,,9.0,2
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2018,,,,,9.0,3
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2019,,,,,9.0,4
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2020,,,,,9.0,5
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2021,,,,,9.0,6
2016,7,251,Philadelphia Eagles,Joe Walker,/players/joe-walker-walkejo10,LB,2022,,,,,9.0,7
2016,7,252,Carolina Panthers,Beau Sandland,/players/beau-sandland-sandlbe01,TE,2016,,,,,9.0,1
2016,7,253,Tennessee Titans,Kalan Reed,/players/kalan-reed-reedka02,DB,2016,,,,,9.0,1
2016,7,253,Tennessee Titans,Kalan Reed,/players/kalan-reed-reedka02,DB,2017,,,,,9.0,2
2016,7,253,Tennessee Titans,Kalan Reed,/players/kalan-reed-reedka02,DB,2018,,,,,9.0,3
2016,7,253,Tennessee Titans,Kalan Reed,/players/kalan-reed-reedka02,DB,2019,,,,,9.0,4
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2017,,,,,9.0,1
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2018,,,,,9.0,2
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2019,,,,,9.0,3
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2020,,,,,9.0,4
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2021,,,,,9.0,5
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2022,,,,,9.0,6
2017,1,1,Cleveland Browns,Myles Garrett,/players/myles-garrett-garremy01,DE,2023,,,,,9.0,7
2017,1,2,Chicago Bears,Mitchell Trubisky,/players/mitchell-trubisky-trubimi01,QB,2017,,,,,9.0,1
2017,1,2,Chicago Bears,Mitchell Trubisky,/players/mitchell-trubisky-trubimi01,QB,2018,,,,,9.0,2
2017,1,2,Chicago Bears,Mitchell Trubisky,/players/mitchell-trubisky-trubimi01,QB,2019,,,,,9.0,3
2017,1,2,Chicago Bears,Mitchell Trubisky,/players/mitchell-trubisky-trubimi01,QB,2020,,,,,9.0,4
2017,1,2,Chicago Bears,Mitchell Trubisky,/players/mitchell-trubisky-trubimi01,QB,2021,,,,,9.0,5
