index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,end_year,tran_month,season_num
693,2015,6,184,Tampa Bay Buccaneers,Kaelin Clay,/players/kaelin-clay-clayka01,WR,2017,,,,,,,9.0,3
693,2015,6,184,Tampa Bay Buccaneers,Kaelin Clay,/players/kaelin-clay-clayka01,WR,2018,2018-09-26,NY Giants (NFL),Placed on Injured Reserve (Ankle),2018.0,9.0,,9.0,4
693,2015,6,184,Tampa Bay Buccaneers,Kaelin Clay,/players/kaelin-clay-clayka01,WR,2019,2019-03-13,Salt Lake (AAF),Placed on Injured Reserve,2019.0,3.0,,3.0,5
693,2015,6,184,Tampa Bay Buccaneers,Kaelin Clay,/players/kaelin-clay-clayka01,WR,2020,,,,,,,9.0,6
693,2015,6,184,Tampa Bay Buccaneers,Kaelin Clay,/players/kaelin-clay-clayka01,WR,2021,,,,,,,9.0,7
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2015,,,,,,2021.0,9.0,1
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2016,,,,,,2021.0,9.0,2
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2017,,,,,,2021.0,9.0,3
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2018,,,,,,2021.0,9.0,4
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2019,2019-11-30,LA Chargers (NFL),Placed on Injured Reserve (Hamstring),2019.0,11.0,2021.0,11.0,5
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2020,,,,,,2021.0,9.0,6
695,2015,6,186,New York Giants,Geremy Davis,/players/geremy-davis-davisge02,WR,2021,,,,,,2021.0,9.0,7
696,2015,6,187,Washington Redskins,Evan Spencer,/players/evan-spencer-spencev01,WR,2015,2015-09-06,Washington (NFL),Placed on Injured Reserve (Concussion),2015.0,9.0,2016.0,9.0,1
696,2015,6,187,Washington Redskins,Evan Spencer,/players/evan-spencer-spencev01,WR,2016,,,,,,2016.0,9.0,2
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2015,,,,,,,9.0,1
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2016,,,,,,,9.0,2
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2017,,,,,,,9.0,3
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2018,,,,,,,9.0,4
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2019,,,,,,,9.0,5
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2020,,,,,,,9.0,6
703,2015,6,194,Buffalo Bills,Nick O'Leary,/players/nick-oleary-olearni01,TE,2021,,,,,,,9.0,7
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2015,2015-12-08,Cleveland (NFL),Placed on Injured Reserve (Groin),2015.0,12.0,,12.0,1
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2016,,,,,,,9.0,2
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2017,2017-05-12,Seattle (NFL),Placed on Injured Reserve (Undisclosed),2017.0,5.0,,5.0,3
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2018,2018-09-02,San Francisco (NFL),Placed on Injured Reserve (Undisclosed),2018.0,9.0,,9.0,4
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2019,2019-09-01,Green Bay (NFL),Placed on Injured Reserve (Shoulder),2019.0,9.0,,9.0,5
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2020,,,,,,,9.0,6
704,2015,6,195,Cleveland Browns,Malcolm Johnson,/players/malcolm-johnson-johnsma18,RB,2021,,,,,,,9.0,7
707,2015,6,198,Cleveland Browns,Randall Telfer,/players/randall-telfer-telfera01,TE,2015,,,,,,2018.0,9.0,1
707,2015,6,198,Cleveland Browns,Randall Telfer,/players/randall-telfer-telfera01,TE,2016,,,,,,2018.0,9.0,2
707,2015,6,198,Cleveland Browns,Randall Telfer,/players/randall-telfer-telfera01,TE,2017,,,,,,2018.0,9.0,3
707,2015,6,198,Cleveland Browns,Randall Telfer,/players/randall-telfer-telfera01,TE,2018,,,,,,2018.0,9.0,4
710,2015,6,201,St. Louis Rams,Bud Sasser,/players/bud-sasser-sassebu01,WR,2015,,,,,,2015.0,9.0,1
711,2015,6,202,New England Patriots,A.J. Derby,/players/aj-derby-derbyaj01,TE,2015,2015-08-05,New England (NFL),Placed on Injured Reserve (Undisclosed),2015.0,8.0,2019.0,8.0,1
711,2015,6,202,New England Patriots,A.J. Derby,/players/aj-derby-derbyaj01,TE,2016,,,,,,2019.0,9.0,2
711,2015,6,202,New England Patriots,A.J. Derby,/players/aj-derby-derbyaj01,TE,2017,2017-11-20,Denver (NFL),Placed on Injured Reserve (Shoulder),2017.0,11.0,2019.0,11.0,3
711,2015,6,202,New England Patriots,A.J. Derby,/players/aj-derby-derbyaj01,TE,2018,2018-12-04,Miami (NFL),Placed on Injured Reserve (Foot),2018.0,12.0,2019.0,12.0,4
711,2015,6,202,New England Patriots,A.J. Derby,/players/aj-derby-derbyaj01,TE,2019,,,,,,2019.0,9.0,5
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2015,2015-10-28,Baltimore (NFL),Placed on Injured Reserve (Hamstring),2015.0,10.0,,10.0,1
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2016,,,,,,,9.0,2
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2017,,,,,,,9.0,3
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2018,,,,,,,9.0,4
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2019,,,,,,,9.0,5
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2020,,,,,,,9.0,6
713,2015,6,204,Baltimore Ravens,Darren Waller,/players/darren-waller-walleda01,TE,2021,,,,,,,9.0,7
714,2015,6,205,Indianapolis Colts,Josh Robinson,/players/josh-robinson-robinjo09,RB,2015,,,,,,2018.0,9.0,1
714,2015,6,205,Indianapolis Colts,Josh Robinson,/players/josh-robinson-robinjo09,RB,2016,,,,,,2018.0,9.0,2
714,2015,6,205,Indianapolis Colts,Josh Robinson,/players/josh-robinson-robinjo09,RB,2017,,,,,,2018.0,9.0,3
714,2015,6,205,Indianapolis Colts,Josh Robinson,/players/josh-robinson-robinjo09,RB,2018,,,,,,2018.0,9.0,4
715,2015,6,206,Green Bay Packers,Aaron Ripkowski,/players/aaron-ripkowski-ripkoaa01,RB,2015,,,,,,2019.0,9.0,1
715,2015,6,206,Green Bay Packers,Aaron Ripkowski,/players/aaron-ripkowski-ripkoaa01,RB,2016,,,,,,2019.0,9.0,2
715,2015,6,206,Green Bay Packers,Aaron Ripkowski,/players/aaron-ripkowski-ripkoaa01,RB,2017,,,,,,2019.0,9.0,3
715,2015,6,206,Green Bay Packers,Aaron Ripkowski,/players/aaron-ripkowski-ripkoaa01,RB,2018,,,,,,2019.0,9.0,4
715,2015,6,206,Green Bay Packers,Aaron Ripkowski,/players/aaron-ripkowski-ripkoaa01,RB,2019,,,,,,2019.0,9.0,5
722,2015,6,213,Green Bay Packers,Kennard Backman,/players/kennard-backman-backmke01,TE,2015,,,,,,2017.0,9.0,1
722,2015,6,213,Green Bay Packers,Kennard Backman,/players/kennard-backman-backmke01,TE,2016,2016-08-31,Green Bay (NFL),Placed on Injured Reserve (Hamstring),2016.0,8.0,2017.0,8.0,2
722,2015,6,213,Green Bay Packers,Kennard Backman,/players/kennard-backman-backmke01,TE,2017,,,,,,2017.0,9.0,3
729,2015,7,220,Jacksonville Jaguars,Neal Sterling,/players/neal-sterling-sterlne01,TE,2015,,,,,,2019.0,9.0,1
729,2015,7,220,Jacksonville Jaguars,Neal Sterling,/players/neal-sterling-sterlne01,TE,2016,,,,,,2019.0,9.0,2
729,2015,7,220,Jacksonville Jaguars,Neal Sterling,/players/neal-sterling-sterlne01,TE,2017,,,,,,2019.0,9.0,3
729,2015,7,220,Jacksonville Jaguars,Neal Sterling,/players/neal-sterling-sterlne01,TE,2018,2018-11-10,NY Jets (NFL),Placed on Injured Reserve (Concussion),2018.0,11.0,2019.0,11.0,4
729,2015,7,220,Jacksonville Jaguars,Neal Sterling,/players/neal-sterling-sterlne01,TE,2019,,,,,,2019.0,9.0,5
730,2015,7,221,Oakland Raiders,Andre Debose,/players/andre-debose-debosan01,WR,2015,2015-06-04,Oakland (NFL),Placed on Injured Reserve (Achilles),2015.0,6.0,2016.0,6.0,1
730,2015,7,221,Oakland Raiders,Andre Debose,/players/andre-debose-debosan01,WR,2016,2016-05-25,Oakland (NFL),Placed on Injured Reserve (Undisclosed),2016.0,5.0,2016.0,5.0,2
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2015,,,,,,,9.0,1
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2016,,,,,,,9.0,2
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2017,,,,,,,9.0,3
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2018,2018-09-02,Jacksonville (NFL),Placed on Injured Reserve (Undisclosed),2018.0,9.0,,9.0,4
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2019,,,,,,,9.0,5
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2020,,,,,,,9.0,6
738,2015,7,229,Jacksonville Jaguars,Ben Koyack,/players/ben-koyack-koyacbe01,TE,2021,,,,,,,9.0,7
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2015,2015-12-16,New Orleans (NFL),Placed on Injured Reserve (Ankle),2015.0,12.0,2021.0,12.0,1
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2016,,,,,,2021.0,9.0,2
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2017,,,,,,2021.0,9.0,3
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2018,2018-12-18,Buffalo (NFL),Placed on Injured Reserve (Elbow),2018.0,12.0,2021.0,12.0,4
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2019,,,,,,2021.0,9.0,5
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2020,,,,,,2021.0,9.0,6
739,2015,7,230,New Orleans Saints,Marcus Murphy,/players/marcus-murphy-murphma06,RB,2021,2021-09-04,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,9.0,2021.0,9.0,7
740,2015,7,231,Tampa Bay Buccaneers,Joey Iosefa,/players/joey-iosefa-iosefjo01,RB,2015,,,,,,2016.0,9.0,1
740,2015,7,231,Tampa Bay Buccaneers,Joey Iosefa,/players/joey-iosefa-iosefjo01,RB,2016,,,,,,2016.0,9.0,2
742,2015,7,233,Kansas City Chiefs,Da'Ron Brown,/players/daron-brown-brownda14,WR,2015,,,,,,2017.0,9.0,1
742,2015,7,233,Kansas City Chiefs,Da'Ron Brown,/players/daron-brown-brownda14,WR,2016,,,,,,2017.0,9.0,2
742,2015,7,233,Kansas City Chiefs,Da'Ron Brown,/players/daron-brown-brownda14,WR,2017,,,,,,2017.0,9.0,3
743,2015,7,234,Buffalo Bills,Dezmin Lewis,/players/dezmin-lewis-lewisde04,WR,2015,,,,,,2017.0,9.0,1
743,2015,7,234,Buffalo Bills,Dezmin Lewis,/players/dezmin-lewis-lewisde04,WR,2016,,,,,,2017.0,9.0,2
743,2015,7,234,Buffalo Bills,Dezmin Lewis,/players/dezmin-lewis-lewisde04,WR,2017,,,,,,2017.0,9.0,3
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2015,,,,,,,9.0,1
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2016,,,,,,,9.0,2
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2017,,,,,,,9.0,3
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2018,,,,,,,9.0,4
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2019,,,,,,,9.0,5
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2020,,,,,,,9.0,6
744,2015,7,235,Houston Texans,Kenny Hilliard,/players/kenny-hilliard-hillike01,RB,2021,,,,,,,9.0,7
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2015,,,,,,,9.0,1
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2016,2016-08-31,Cincinnati (NFL),Placed on Injured Reserve (Ankle),2016.0,8.0,,8.0,2
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2017,,,,,,,9.0,3
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2018,,,,,,,9.0,4
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2019,2019-10-25,Montreal (CFL),Placed on Injured Reserve,2019.0,10.0,,10.0,5
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2020,,,,,,,9.0,6
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2021,2021-09-23,Montreal (CFL),Placed on Injured Reserve,2021.0,9.0,,9.0,7
747,2015,7,238,Cincinnati Bengals,Mario Alford,/players/mario-alford-alforma01,WR,2021,2021-11-27,Montreal (CFL),Placed on Injured Reserve,2021.0,11.0,,11.0,7
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2015,,,,,,,9.0,1
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2016,,,,,,,9.0,2
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2017,,,,,,,9.0,3
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2018,,,,,,,9.0,4
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2019,,,,,,,9.0,5
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2020,,,,,,,9.0,6
754,2015,7,245,Tennessee Titans,Tre McBride,/players/tre-mcbride-mcbritr02,WR,2021,,,,,,,9.0,7
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2015,,,,,,,9.0,1
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2016,2016-11-16,Dallas (NFL),Placed on Injured Reserve (Pectoral),2016.0,11.0,,11.0,2
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2017,,,,,,,9.0,3
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2018,2018-12-22,Dallas (NFL),Placed on Injured Reserve (Wrist),2018.0,12.0,,12.0,4
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2019,2019-10-22,Jacksonville (NFL),Placed on Injured Reserve (Concussion),2019.0,10.0,,10.0,5
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2020,,,,,,,9.0,6
755,2015,7,246,Dallas Cowboys,Geoff Swaim,/players/geoff-swaim-swaimge01,TE,2021,,,,,,,9.0,7
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2015,,,,,,,9.0,1
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2016,,,,,,,9.0,2
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2017,2017-12-15,Denver (NFL),Placed on Injured Reserve (Shoulder),2017.0,12.0,,12.0,3
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2018,,,,,,,9.0,4
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2019,2019-09-18,NY Jets (NFL),Placed on Injured Reserve (Ankle),2019.0,9.0,,9.0,5
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2020,,,,,,,9.0,6
759,2015,7,250,Denver Broncos,Trevor Siemian,/players/trevor-siemian-siemitr01,QB,2021,,,,,,,9.0,7
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2015,2015-09-05,San Francisco (NFL),Placed on Injured Reserve (Undisclosed),2015.0,9.0,,9.0,1
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2016,,,,,,,9.0,2
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2017,,,,,,,9.0,3
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2018,,,,,,,9.0,4
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2019,2019-03-04,Birmingham (AAF),Placed on Injured Reserve,2019.0,3.0,,3.0,5
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2020,,,,,,,9.0,6
763,2015,7,254,San Francisco 49ers,Rory Anderson,/players/rory-anderson-anderro04,TE,2021,,,,,,,9.0,7
765,2015,7,256,Arizona Cardinals,Gerald Christian,/players/gerald-christian-chrisge02,TE,2015,2015-09-05,Arizona (NFL),Placed on Injured Reserve (Knee),2015.0,9.0,2017.0,9.0,1
765,2015,7,256,Arizona Cardinals,Gerald Christian,/players/gerald-christian-chrisge02,TE,2016,,,,,,2017.0,9.0,2
765,2015,7,256,Arizona Cardinals,Gerald Christian,/players/gerald-christian-chrisge02,TE,2017,,,,,,2017.0,9.0,3
766,2016,1,1,Los Angeles Rams,Jared Goff,/players/jared-goff-goffja01,QB,2016,,,,,,,9.0,1
766,2016,1,1,Los Angeles Rams,Jared Goff,/players/jared-goff-goffja01,QB,2017,,,,,,,9.0,2
766,2016,1,1,Los Angeles Rams,Jared Goff,/players/jared-goff-goffja01,QB,2018,,,,,,,9.0,3
766,2016,1,1,Los Angeles Rams,Jared Goff,/players/jared-goff-goffja01,QB,2019,,,,,,,9.0,4
766,2016,1,1,Los Angeles Rams,Jared Goff,/players/jared-goff-goffja01,QB,2020,,,,,,,9.0,5
766,2016,1,1,Los Angeles Rams,Jared Goff,/players/jared-goff-goffja01,QB,2021,,,,,,,9.0,6
767,2016,1,2,Philadelphia Eagles,Carson Wentz,/players/carson-wentz-wentzca02,QB,2016,,,,,,,9.0,1
767,2016,1,2,Philadelphia Eagles,Carson Wentz,/players/carson-wentz-wentzca02,QB,2017,2017-12-12,Philadelphia (NFL),Placed on Injured Reserve (Knee),2017.0,12.0,,12.0,2
767,2016,1,2,Philadelphia Eagles,Carson Wentz,/players/carson-wentz-wentzca02,QB,2018,,,,,,,9.0,3
767,2016,1,2,Philadelphia Eagles,Carson Wentz,/players/carson-wentz-wentzca02,QB,2019,,,,,,,9.0,4
767,2016,1,2,Philadelphia Eagles,Carson Wentz,/players/carson-wentz-wentzca02,QB,2020,,,,,,,9.0,5
767,2016,1,2,Philadelphia Eagles,Carson Wentz,/players/carson-wentz-wentzca02,QB,2021,,,,,,,9.0,6
769,2016,1,4,Dallas Cowboys,Ezekiel Elliott,/players/ezekiel-elliott-ellioez01,RB,2016,,,,,,,9.0,1
769,2016,1,4,Dallas Cowboys,Ezekiel Elliott,/players/ezekiel-elliott-ellioez01,RB,2017,,,,,,,9.0,2
769,2016,1,4,Dallas Cowboys,Ezekiel Elliott,/players/ezekiel-elliott-ellioez01,RB,2018,,,,,,,9.0,3
769,2016,1,4,Dallas Cowboys,Ezekiel Elliott,/players/ezekiel-elliott-ellioez01,RB,2019,,,,,,,9.0,4
769,2016,1,4,Dallas Cowboys,Ezekiel Elliott,/players/ezekiel-elliott-ellioez01,RB,2020,,,,,,,9.0,5
769,2016,1,4,Dallas Cowboys,Ezekiel Elliott,/players/ezekiel-elliott-ellioez01,RB,2021,,,,,,,9.0,6
780,2016,1,15,Cleveland Browns,Corey Coleman,/players/corey-coleman-colemco02,WR,2016,,,,,,,9.0,1
780,2016,1,15,Cleveland Browns,Corey Coleman,/players/corey-coleman-colemco02,WR,2017,2017-09-19,Cleveland (NFL),Placed on Injured Reserve (Hand),2017.0,9.0,,9.0,2
780,2016,1,15,Cleveland Browns,Corey Coleman,/players/corey-coleman-colemco02,WR,2018,,,,,,,9.0,3
780,2016,1,15,Cleveland Browns,Corey Coleman,/players/corey-coleman-colemco02,WR,2019,2019-07-27,NY Giants (NFL),Placed on Injured Reserve (Knee),2019.0,7.0,,7.0,4
780,2016,1,15,Cleveland Browns,Corey Coleman,/players/corey-coleman-colemco02,WR,2020,,,,,,,9.0,5
780,2016,1,15,Cleveland Browns,Corey Coleman,/players/corey-coleman-colemco02,WR,2021,,,,,,,9.0,6
786,2016,1,21,Houston Texans,Will Fuller,/players/will-fuller-fullewi02,WR,2016,,,,,,,9.0,1
786,2016,1,21,Houston Texans,Will Fuller,/players/will-fuller-fullewi02,WR,2017,,,,,,,9.0,2
786,2016,1,21,Houston Texans,Will Fuller,/players/will-fuller-fullewi02,WR,2018,2018-10-30,Houston (NFL),Placed on Injured Reserve (Knee),2018.0,10.0,,10.0,3
786,2016,1,21,Houston Texans,Will Fuller,/players/will-fuller-fullewi02,WR,2019,,,,,,,9.0,4
786,2016,1,21,Houston Texans,Will Fuller,/players/will-fuller-fullewi02,WR,2020,,,,,,,9.0,5
786,2016,1,21,Houston Texans,Will Fuller,/players/will-fuller-fullewi02,WR,2021,2021-10-06,Miami (NFL),Placed on Injured Reserve (Finger),2021.0,10.0,,10.0,6
787,2016,1,22,Washington Redskins,Josh Doctson,/players/josh-doctson-doctsjo01,WR,2016,2016-10-21,Washington (NFL),Placed on Injured Reserve (Achilles),2016.0,10.0,2021.0,10.0,1
787,2016,1,22,Washington Redskins,Josh Doctson,/players/josh-doctson-doctsjo01,WR,2017,,,,,,2021.0,9.0,2
787,2016,1,22,Washington Redskins,Josh Doctson,/players/josh-doctson-doctsjo01,WR,2018,,,,,,2021.0,9.0,3
787,2016,1,22,Washington Redskins,Josh Doctson,/players/josh-doctson-doctsjo01,WR,2019,2019-09-12,Minnesota (NFL),Placed on Injured Reserve (Hamstring),2019.0,9.0,2021.0,9.0,4
787,2016,1,22,Washington Redskins,Josh Doctson,/players/josh-doctson-doctsjo01,WR,2020,,,,,,2021.0,9.0,5
787,2016,1,22,Washington Redskins,Josh Doctson,/players/josh-doctson-doctsjo01,WR,2021,,,,,,2021.0,9.0,6
788,2016,1,23,Minnesota Vikings,Laquon Treadwell,/players/laquon-treadwell-treadla01,WR,2016,,,,,,,9.0,1
788,2016,1,23,Minnesota Vikings,Laquon Treadwell,/players/laquon-treadwell-treadla01,WR,2017,,,,,,,9.0,2
788,2016,1,23,Minnesota Vikings,Laquon Treadwell,/players/laquon-treadwell-treadla01,WR,2018,,,,,,,9.0,3
788,2016,1,23,Minnesota Vikings,Laquon Treadwell,/players/laquon-treadwell-treadla01,WR,2019,,,,,,,9.0,4
788,2016,1,23,Minnesota Vikings,Laquon Treadwell,/players/laquon-treadwell-treadla01,WR,2020,,,,,,,9.0,5
788,2016,1,23,Minnesota Vikings,Laquon Treadwell,/players/laquon-treadwell-treadla01,WR,2021,,,,,,,9.0,6
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2016,,,,,,,9.0,1
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2017,,,,,,,9.0,2
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2018,,,,,,,9.0,3
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2019,,,,,,,9.0,4
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2020,,,,,,,9.0,5
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2021,2021-08-05,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,8.0,,8.0,6
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2021,2021-09-04,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,9.0,,9.0,6
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2021,2021-11-12,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,11.0,,11.0,6
791,2016,1,26,Denver Broncos,Paxton Lynch,/players/paxton-lynch-lynchpa02,QB,2021,2021-11-27,Saskatchewan (CFL),Placed on Injured Reserve,2021.0,11.0,,11.0,6
800,2016,2,35,San Diego Chargers,Hunter Henry,/players/hunter-henry-henryhu01,TE,2016,,,,,,,9.0,1
800,2016,2,35,San Diego Chargers,Hunter Henry,/players/hunter-henry-henryhu01,TE,2017,2017-12-19,LA Chargers (NFL),Placed on Injured Reserve (Kidney),2017.0,12.0,,12.0,2
800,2016,2,35,San Diego Chargers,Hunter Henry,/players/hunter-henry-henryhu01,TE,2018,2018-09-01,LA Chargers (NFL),Placed on the Physically Unable to Perform List (Knee),2018.0,9.0,,9.0,3
800,2016,2,35,San Diego Chargers,Hunter Henry,/players/hunter-henry-henryhu01,TE,2019,,,,,,,9.0,4
800,2016,2,35,San Diego Chargers,Hunter Henry,/players/hunter-henry-henryhu01,TE,2020,,,,,,,9.0,5
800,2016,2,35,San Diego Chargers,Hunter Henry,/players/hunter-henry-henryhu01,TE,2021,,,,,,,9.0,6
805,2016,2,40,New York Giants,Sterling Shepard,/players/sterling-shepard-shepast01,WR,2016,,,,,,,9.0,1
805,2016,2,40,New York Giants,Sterling Shepard,/players/sterling-shepard-shepast01,WR,2017,,,,,,,9.0,2
805,2016,2,40,New York Giants,Sterling Shepard,/players/sterling-shepard-shepast01,WR,2018,,,,,,,9.0,3
805,2016,2,40,New York Giants,Sterling Shepard,/players/sterling-shepard-shepast01,WR,2019,,,,,,,9.0,4
805,2016,2,40,New York Giants,Sterling Shepard,/players/sterling-shepard-shepast01,WR,2020,2020-09-23,NY Giants (NFL),Placed on Injured Reserve (Toe),2020.0,9.0,,9.0,5
805,2016,2,40,New York Giants,Sterling Shepard,/players/sterling-shepard-shepast01,WR,2021,2021-12-20,NY Giants (NFL),Placed on Injured Reserve (Achilles),2021.0,12.0,,12.0,6
